Date,AAPL,AMZN,BA,BAC,GE,GOOGL,JNJ,JPM,KO,META,MSFT,NVDA,PEP,PFE,T,TSLA,UNH,VZ,WFC,WMT
2024-04-30,170.33,175.00,167.84,37.01,161.82,162.78,144.59,191.74,61.77,430.17,389.33,86.40,175.91,25.62,16.89,183.28,483.70,39.49,59.32,59.35
2024-05-01,169.30,179.00,171.46,36.95,159.70,163.86,151.18,191.86,61.93,439.19,394.94,83.04,175.15,27.18,16.92,179.99,484.11,39.20,59.52,58.85
2024-05-02,173.03,184.72,178.85,36.88,162.64,166.62,149.92,191.66,61.99,441.68,397.84,85.82,175.45,27.70,16.82,180.01,492.97,38.93,59.83,59.71
2024-05-03,183.38,186.21,179.79,37.25,164.11,167.24,149.27,190.51,62.17,451.96,406.66,88.79,176.15,27.81,16.85,181.19,492.45,38.89,59.94,59.82
2024-05-06,181.71,188.70,178.35,37.69,167.97,168.10,148.58,192.00,62.35,465.68,413.54,92.14,175.82,28.16,16.99,184.76,494.38,39.33,60.19,59.87
2024-05-07,182.40,188.76,176.71,37.84,168.78,171.25,148.72,191.75,62.62,468.24,409.34,90.55,178.02,27.77,17.08,177.81,500.96,39.31,60.26,60.62
2024-05-08,182.74,188.00,180.35,37.71,168.86,169.38,148.95,195.65,62.85,472.60,410.54,90.41,177.41,28.27,17.11,174.72,503.21,39.48,61.23,60.30
2024-05-09,184.57,189.50,181.25,38.28,167.50,169.96,149.85,197.50,62.88,475.42,412.32,88.75,178.06,28.18,17.18,171.97,507.03,39.79,61.28,60.44
2024-05-10,183.05,187.48,178.51,38.45,163.38,168.65,149.91,198.77,63.26,476.20,414.74,89.88,179.79,28.01,17.17,168.47,512.81,40.40,61.89,60.48
2024-05-13,186.28,186.57,178.44,38.21,159.50,169.14,151.22,198.73,63.58,468.01,413.72,90.40,180.90,28.44,17.26,171.89,511.74,40.54,61.26,60.41
2024-05-14,187.43,187.07,180.76,38.49,160.00,170.34,151.38,201.51,63.10,471.85,416.56,91.36,179.87,28.38,17.30,177.55,513.88,40.49,61.89,59.86
2024-05-15,189.72,185.99,176.99,38.91,163.47,172.51,152.67,202.11,63.13,481.54,423.08,94.63,179.46,28.82,17.33,173.99,517.55,40.49,62.34,59.83
2024-05-16,189.84,183.63,182.96,39.22,161.12,174.18,154.28,202.47,63.32,473.23,420.99,94.36,183.11,28.92,17.30,174.84,521.27,40.25,61.06,64.01
2024-05-17,189.87,184.70,184.95,39.29,159.89,176.06,154.64,204.79,63.03,471.91,420.21,92.48,182.19,28.64,17.40,177.46,524.63,40.06,61.08,64.65
2024-05-20,191.04,183.54,186.61,38.82,159.28,176.92,151.27,195.58,62.57,468.84,425.34,94.78,180.31,28.53,17.52,174.95,517.23,40.12,60.70,64.18
2024-05-21,192.35,183.15,184.78,39.65,161.00,177.85,151.24,199.52,62.91,464.63,429.04,95.39,181.08,28.56,17.27,186.60,523.55,39.62,61.46,65.15
2024-05-22,190.90,183.13,186.28,39.76,160.81,176.38,153.50,198.31,63.00,467.78,430.52,94.95,182.09,29.60,17.50,180.11,521.35,39.79,60.93,65.25
2024-05-23,186.88,181.05,172.21,39.17,165.26,173.55,149.70,196.92,62.09,465.78,427.00,103.80,179.27,28.69,17.47,173.74,516.83,39.43,59.68,64.84
2024-05-24,189.98,180.75,174.52,39.70,167.33,174.99,146.97,200.71,62.00,478.22,430.16,106.47,177.99,28.88,17.50,179.24,508.17,39.74,60.21,65.38
2024-05-28,189.99,182.15,175.08,39.32,168.56,176.40,144.38,199.50,61.82,479.92,430.32,113.90,173.38,28.30,17.27,176.75,503.68,39.36,59.48,65.04
2024-05-29,190.29,182.02,171.65,38.72,163.60,175.90,144.44,198.11,61.70,474.36,429.17,114.83,171.15,27.82,17.12,176.19,484.72,39.10,58.75,64.92
2024-05-30,191.29,179.32,172.75,38.63,164.20,172.11,145.28,199.33,61.97,467.05,414.67,110.50,170.48,28.20,17.62,178.79,481.65,40.33,59.21,64.89
2024-05-31,192.25,176.44,177.61,39.99,165.14,172.50,146.67,202.63,62.93,466.83,415.13,109.63,172.90,28.66,18.22,178.08,495.37,41.15,59.92,65.76
2024-06-03,194.03,178.34,184.57,39.88,161.46,173.17,147.74,201.82,62.93,477.49,413.52,115.00,171.23,29.31,18.01,176.29,497.44,40.98,59.34,65.82
2024-06-04,194.35,179.34,188.62,39.68,161.38,173.79,147.80,199.16,63.94,476.99,416.07,116.44,173.89,29.49,18.35,174.77,505.49,41.56,58.70,66.60
2024-06-05,195.87,181.28,189.85,39.96,162.55,175.41,145.97,197.26,63.92,495.06,424.01,122.44,173.49,29.55,18.30,175.00,503.12,41.35,58.68,67.09
2024-06-06,194.48,185.00,191.42,39.70,160.62,176.73,146.42,196.91,64.15,493.76,424.52,121.00,173.20,28.80,18.28,177.94,501.92,41.33,57.73,67.15
2024-06-07,196.89,184.30,190.24,39.78,161.92,174.46,147.08,199.95,63.91,492.96,423.85,120.89,171.04,28.58,18.10,177.48,490.69,40.94,58.36,65.88
2024-06-10,193.12,187.06,190.12,39.67,162.84,175.01,147.13,199.61,63.59,502.60,427.87,121.79,165.90,28.07,17.86,173.79,495.00,40.41,57.93,66.96
2024-06-11,207.15,187.23,185.50,38.86,160.36,176.62,146.76,194.36,63.55,507.47,432.68,120.91,165.07,28.03,17.86,170.66,496.22,40.42,57.13,66.73
2024-06-12,213.07,186.89,182.67,39.41,161.05,177.79,145.41,191.53,62.88,508.84,441.06,125.20,163.83,27.66,17.61,177.29,493.07,39.77,57.30,66.31
2024-06-13,214.24,183.83,180.70,39.26,155.69,175.16,145.45,193.66,62.99,504.10,441.58,129.61,163.33,27.65,17.67,182.47,497.30,39.78,57.27,66.70
2024-06-14,212.49,183.66,177.27,39.24,155.88,176.79,145.54,193.78,62.55,504.16,442.57,131.88,163.81,27.53,17.64,178.01,497.12,39.67,57.40,67.02
2024-06-17,216.67,184.06,178.39,39.51,163.23,177.24,145.95,194.98,62.62,506.63,448.37,130.98,166.14,26.98,17.67,187.44,489.23,39.46,58.24,67.42
2024-06-18,214.29,182.81,174.99,39.99,164.97,175.09,145.65,197.00,62.63,499.49,446.34,135.58,166.48,27.41,18.05,184.86,481.05,40.08,59.05,67.60
2024-06-20,209.68,186.10,176.30,39.99,165.00,176.30,147.78,198.67,62.18,501.70,445.70,130.78,166.68,27.74,18.11,181.57,484.52,40.24,58.96,68.01
2024-06-21,207.49,189.08,176.56,39.49,164.24,179.63,148.75,196.30,62.77,494.78,449.78,126.57,167.28,27.74,18.40,183.01,482.59,40.24,58.10,67.91
2024-06-24,208.14,185.57,179.10,40.02,160.54,179.22,149.12,198.88,63.97,498.91,447.67,118.11,168.08,28.36,18.65,182.58,489.98,41.17,59.01,68.90
2024-06-25,209.07,186.34,175.10,39.38,159.73,184.03,147.19,198.07,63.84,510.60,450.95,126.09,167.35,27.99,18.69,187.35,484.50,41.08,57.20,67.42
2024-06-26,213.25,193.61,178.50,39.00,160.64,183.88,146.82,197.43,64.05,513.12,452.16,126.40,166.74,27.42,18.76,196.37,484.04,41.02,57.01,68.29
2024-06-27,214.10,197.85,182.51,39.25,160.50,185.41,145.80,199.17,63.91,519.56,452.85,123.99,166.26,27.80,18.75,197.42,486.44,40.82,57.42,67.88
2024-06-28,210.62,193.25,182.01,39.77,158.97,182.15,146.16,202.26,63.65,504.22,446.95,123.54,164.93,27.98,19.11,197.88,509.26,41.24,59.39,67.71
2024-07-01,216.75,197.20,186.70,40.01,158.97,182.99,146.44,205.45,63.28,504.68,456.73,124.30,162.89,28.22,18.98,209.86,494.65,41.74,60.59,67.48
2024-07-02,220.27,200.00,185.42,40.93,161.45,185.24,146.03,208.83,63.15,509.50,459.28,122.67,163.58,27.83,18.82,231.26,498.24,41.10,60.97,68.07
2024-07-03,221.55,197.59,184.31,40.90,163.00,185.82,145.69,208.69,63.33,509.96,460.77,128.28,162.60,27.70,18.68,246.39,489.89,41.12,60.66,68.24
2024-07-05,226.34,200.00,184.83,40.41,160.50,190.60,146.48,204.79,63.76,539.91,467.56,125.83,164.39,28.05,18.77,251.52,488.01,41.27,59.62,70.04
2024-07-08,227.82,199.29,185.84,40.62,163.53,189.03,145.48,205.17,62.96,529.32,466.24,128.20,162.12,27.93,18.81,252.94,489.34,41.53,59.01,69.68
2024-07-09,228.68,199.34,183.24,41.42,163.13,188.98,147.05,207.63,62.69,530.00,459.54,131.38,161.90,27.72,18.80,262.33,492.11,41.30,59.88,69.90
2024-07-10,232.98,199.79,183.73,41.74,165.70,191.18,149.43,207.80,62.83,534.69,466.25,134.91,163.59,28.35,18.74,263.26,500.93,41.08,59.72,70.41
2024-07-11,227.57,195.05,183.91,41.81,161.92,185.57,149.70,207.45,63.10,512.70,454.70,127.40,163.95,28.66,18.86,241.03,504.36,41.30,60.16,69.80
2024-07-12,230.54,194.49,182.31,41.59,159.01,185.07,149.88,204.94,63.70,498.87,453.55,129.24,166.38,28.92,18.81,248.23,511.53,41.43,56.54,69.24
2024-07-15,234.40,192.72,179.11,41.89,159.56,186.53,149.24,210.05,63.41,496.16,453.96,128.44,163.86,29.10,18.58,252.64,515.37,40.79,57.73,69.61
2024-07-16,234.82,193.02,186.05,44.13,162.85,183.92,151.01,213.62,64.27,489.79,449.52,126.36,164.76,29.50,18.85,256.56,548.87,41.45,60.24,69.99
2024-07-17,228.88,187.93,184.84,43.98,156.66,181.02,156.58,216.87,65.21,461.99,443.52,117.99,169.89,30.03,19.16,248.50,573.28,42.03,60.91,71.03
2024-07-18,224.18,183.75,180.23,43.01,158.79,177.69,155.42,209.98,65.19,475.85,440.37,121.09,170.37,29.71,19.15,249.23,564.34,42.07,59.24,70.82
2024-07-19,224.31,183.13,179.67,42.90,159.13,177.66,154.69,209.78,65.29,476.79,437.11,117.93,169.36,29.97,19.12,239.20,565.33,41.62,59.23,70.75
2024-07-22,223.96,182.55,178.90,42.30,162.76,181.67,154.24,210.28,64.77,487.40,442.94,123.54,167.66,29.60,18.55,251.51,558.53,39.09,59.14,70.38
2024-07-23,225.01,186.41,186.48,42.41,172.00,181.79,152.35,210.33,64.96,488.69,444.85,122.59,166.28,29.50,18.21,246.38,554.70,38.89,59.67,70.65
2024-07-24,218.54,180.83,180.07,42.19,162.30,172.63,156.28,208.59,65.81,461.27,428.90,114.25,168.17,29.98,19.16,215.99,559.75,39.67,59.44,70.60
2024-07-25,217.49,179.85,184.35,41.68,164.67,167.28,159.64,208.67,66.07,453.41,418.40,112.28,171.02,30.18,19.19,220.25,559.68,39.95,59.70,70.02
2024-07-26,217.96,182.50,186.89,41.67,169.81,167.00,160.64,212.24,67.05,465.70,425.27,113.06,172.75,30.77,19.01,219.80,569.72,40.09,60.39,69.78
2024-07-29,218.24,183.20,185.43,41.09,169.87,169.53,158.56,210.85,66.83,465.71,426.73,111.59,173.21,30.72,18.90,232.10,566.75,40.03,59.59,69.62
2024-07-30,218.80,181.71,186.86,41.28,167.48,170.29,161.33,215.19,67.68,463.19,422.92,103.73,173.18,31.39,18.98,222.62,576.33,40.04,60.01,69.19
2024-07-31,222.08,186.98,190.60,40.31,170.20,171.54,157.85,212.80,66.74,474.83,418.35,117.02,172.67,30.54,19.25,232.07,576.16,40.52,59.34,68.64
2024-08-01,218.36,184.07,178.31,39.50,169.75,170.76,160.76,207.96,67.96,497.74,417.11,109.21,174.96,30.65,19.47,216.86,572.77,40.85,56.88,69.79
2024-08-02,219.86,167.90,169.95,37.58,160.28,166.66,164.14,199.14,69.33,488.14,408.49,107.27,178.04,30.43,19.37,207.67,589.83,40.97,53.26,68.46
2024-08-05,209.27,161.02,167.03,36.65,158.36,159.25,161.25,194.90,68.10,475.73,395.15,100.45,174.04,29.74,18.91,198.88,569.96,39.80,52.12,67.59
2024-08-06,207.23,161.93,165.04,36.92,162.27,158.29,158.97,200.34,68.05,494.09,399.61,104.25,172.49,29.32,19.19,200.64,568.35,40.26,52.36,67.74
2024-08-07,209.82,162.77,163.24,37.30,162.13,158.94,158.90,200.40,68.46,488.92,398.43,98.91,171.79,28.85,19.25,191.76,566.08,40.28,52.29,66.91
2024-08-08,213.31,165.80,168.87,38.21,165.61,162.03,160.22,204.06,68.73,509.63,402.69,104.97,172.37,28.76,19.40,198.84,566.24,40.52,52.76,67.66
2024-08-09,216.24,166.94,167.91,38.28,167.13,163.67,160.62,205.80,68.68,517.77,406.02,104.75,172.39,28.55,19.49,200.00,558.76,40.75,52.76,67.95
2024-08-12,217.53,166.80,164.13,38.17,166.87,162.29,159.88,206.19,68.17,515.95,406.81,109.02,171.42,28.45,19.43,197.49,565.29,40.53,52.06,68.70
2024-08-13,221.27,170.23,168.76,38.46,167.96,164.16,158.39,207.94,68.46,528.54,414.01,116.14,172.37,28.85,19.52,207.83,574.24,40.78,52.87,68.13
2024-08-14,221.72,170.10,168.50,38.81,167.95,160.37,158.48,210.24,68.58,526.76,416.86,118.08,173.71,28.88,19.63,201.38,579.67,40.90,53.66,68.66
2024-08-15,224.72,177.59,176.41,39.03,169.94,161.30,159.09,211.55,68.65,537.33,421.03,122.86,172.52,28.71,19.09,214.14,579.61,40.04,54.57,73.18
2024-08-16,226.05,177.06,179.99,39.34,169.42,162.96,159.39,213.97,69.18,527.42,418.47,124.58,172.62,28.30,19.34,216.12,577.68,40.61,55.33,73.45
2024-08-19,225.89,178.22,179.64,39.67,170.93,166.67,159.63,215.45,68.98,529.28,421.53,130.00,173.82,28.80,19.49,222.72,578.78,40.74,56.45,73.72
2024-08-20,226.51,178.88,172.10,38.69,169.99,167.18,160.16,214.52,69.38,526.73,424.80,127.25,175.85,28.90,19.49,221.10,580.65,40.85,56.15,74.54
2024-08-21,226.40,180.11,173.43,38.75,171.20,165.85,161.43,214.60,69.57,535.16,424.14,128.50,175.21,29.03,19.54,223.27,578.07,41.05,55.46,75.24
2024-08-22,224.53,176.13,172.76,39.24,169.68,163.80,162.35,216.63,69.33,531.93,415.55,123.74,175.74,28.78,19.51,210.66,578.72,40.87,55.96,75.58
2024-08-23,226.84,177.04,174.96,39.77,171.22,165.62,164.13,218.31,69.79,528.00,416.79,129.37,175.87,28.90,19.73,220.32,584.51,41.21,56.70,75.70
2024-08-26,227.18,175.50,173.48,39.92,171.22,166.16,164.61,219.17,70.84,521.12,413.49,126.46,175.97,28.92,19.76,213.21,587.13,41.49,56.72,76.03
2024-08-27,228.03,173.12,173.05,39.67,170.99,164.68,162.95,220.18,71.50,519.10,413.84,128.30,175.30,28.82,19.65,209.21,587.35,41.45,56.26,76.13
2024-08-28,226.49,170.80,170.71,39.95,171.87,162.85,163.92,221.29,71.75,516.78,410.60,125.61,173.92,28.75,19.82,205.75,588.54,41.49,57.07,76.08
2024-08-29,229.79,172.12,172.26,40.17,173.58,161.78,164.23,222.21,72.05,518.22,413.12,117.59,172.09,28.72,19.76,206.28,591.57,41.25,57.35,76.42
2024-08-30,229.00,178.50,173.74,40.75,174.62,163.38,165.86,224.80,72.47,521.31,417.14,119.37,172.88,29.01,19.90,214.11,590.20,41.78,58.47,77.23
2024-09-03,222.77,176.25,161.02,40.70,164.21,157.36,167.16,220.30,73.01,511.76,409.44,108.00,177.54,28.30,20.43,210.60,598.68,42.93,58.37,77.17
2024-09-04,220.85,173.33,163.22,40.50,166.36,156.45,167.36,219.33,72.56,512.74,408.90,106.21,178.52,28.39,20.57,219.41,604.18,41.48,58.12,77.24
2024-09-05,222.38,177.89,162.15,40.14,163.85,157.24,164.99,217.63,71.17,516.86,408.39,107.21,179.30,28.51,20.65,230.17,595.49,41.31,56.86,76.96
2024-09-06,220.82,171.39,157.62,38.76,161.23,150.92,164.38,212.46,71.14,500.27,401.70,102.83,177.34,28.56,20.97,210.73,596.88,41.15,54.00,76.64
2024-09-09,220.91,175.40,162.91,39.47,165.35,148.71,166.61,216.81,71.85,504.79,405.72,106.47,178.19,29.41,21.50,216.27,594.10,42.73,54.59,77.34
2024-09-10,220.11,179.55,160.07,39.28,166.98,148.66,167.38,205.56,71.55,504.79,414.20,108.10,177.81,29.74,21.71,226.17,599.03,43.65,53.95,78.81
2024-09-11,222.66,184.52,161.33,39.00,166.35,151.16,164.82,207.23,71.08,511.83,423.04,116.91,175.78,29.66,21.45,228.13,589.75,43.80,53.73,78.84
2024-09-12,222.77,187.00,162.77,38.78,169.70,154.69,164.64,206.60,71.23,525.60,427.00,119.14,177.25,29.16,21.59,229.81,588.42,43.86,51.57,79.66
2024-09-13,222.50,186.49,156.77,38.65,178.28,157.46,165.52,204.32,71.41,524.62,430.59,119.10,177.36,29.27,21.64,230.29,594.32,44.43,52.78,80.60
2024-09-16,216.32,184.89,155.55,39.10,181.44,158.06,166.99,207.86,72.10,533.28,431.34,116.78,177.21,30.07,22.27,226.78,589.14,45.00,53.79,80.56
2024-09-17,216.79,186.88,156.39,39.55,180.33,159.32,167.07,209.25,71.80,536.32,435.15,115.59,176.87,29.83,21.78,227.87,577.96,44.08,54.51,78.60
2024-09-18,220.69,186.43,155.11,39.62,183.55,159.81,166.15,207.53,71.75,537.95,430.81,113.37,175.21,29.75,21.73,227.20,580.65,43.88,54.26,79.03
2024-09-19,228.87,189.87,154.59,40.87,186.16,162.14,164.82,210.48,70.62,559.10,438.69,117.87,174.66,29.66,21.36,243.92,577.07,43.94,55.80,78.04
2024-09-20,228.20,191.60,153.29,40.27,187.43,163.59,164.16,211.09,71.64,561.35,435.27,116.00,171.18,29.42,21.54,238.25,575.00,44.33,56.29,79.06
2024-09-23,226.47,193.88,156.30,39.87,188.67,161.85,163.22,211.44,71.73,564.41,433.51,116.26,172.11,29.31,21.49,250.00,573.41,44.26,55.11,80.33
2024-09-24,227.37,193.96,155.81,39.45,189.66,162.29,162.78,211.59,71.33,563.33,429.17,120.87,169.92,29.50,21.59,254.27,575.19,44.66,54.16,80.67
2024-09-25,226.37,192.53,152.22,39.25,189.33,161.49,160.60,210.19,71.45,568.31,432.11,123.51,169.40,28.93,21.56,257.02,576.31,44.55,53.61,81.40
2024-09-26,227.52,191.16,154.58,39.52,184.59,162.73,161.39,209.78,71.40,567.84,431.31,124.04,169.69,28.97,21.65,254.22,574.81,44.62,56.39,79.92
2024-09-27,227.79,187.97,156.32,39.40,185.38,163.95,161.40,210.50,71.79,567.36,428.02,121.40,170.00,29.09,21.90,260.46,581.85,44.89,55.90,79.78
2024-09-30,233.00,186.33,152.04,39.68,188.58,165.85,162.06,210.86,71.86,572.44,430.30,121.44,170.05,28.94,22.00,261.63,584.68,44.91,56.49,80.75
2024-10-01,226.21,185.13,154.22,39.22,186.30,166.99,161.99,207.04,71.71,576.47,420.69,117.00,171.38,28.67,22.13,258.02,583.30,45.21,55.39,81.27
2024-10-02,226.78,184.76,152.89,39.23,186.44,165.86,161.17,207.29,71.01,572.81,417.13,118.85,169.55,28.61,22.19,249.02,592.31,45.05,55.30,80.43
2024-10-03,225.67,181.96,150.52,39.25,183.89,165.86,160.50,205.23,70.52,582.77,416.54,122.85,168.53,28.34,22.05,240.66,592.75,44.52,54.98,80.43
2024-10-04,226.80,186.51,155.00,40.11,187.08,167.06,160.29,211.22,70.17,595.94,416.06,124.92,167.97,28.58,21.91,250.08,591.20,44.18,56.96,80.94
2024-10-07,221.69,180.80,155.91,39.96,185.96,162.98,159.53,210.93,69.01,584.78,409.54,127.72,167.21,29.20,21.78,240.83,583.56,43.84,57.16,79.10
2024-10-08,225.77,182.72,154.65,39.93,187.47,164.38,159.69,210.75,69.18,592.89,414.71,132.89,170.42,29.18,21.86,244.50,581.58,44.01,57.30,79.71
2024-10-09,229.54,185.17,149.37,40.19,189.28,161.86,160.65,213.42,69.57,590.51,417.46,132.65,172.54,30.19,21.93,241.05,591.22,44.11,57.54,80.40
2024-10-10,229.04,186.65,146.62,39.97,188.12,162.08,160.51,212.84,69.25,583.83,415.84,134.81,172.99,29.34,21.22,238.77,597.70,42.95,57.75,79.61
2024-10-11,227.55,188.82,151.02,41.95,191.16,163.24,161.46,222.29,69.57,589.95,416.32,134.80,174.81,29.16,21.37,217.80,598.05,43.00,60.99,80.10
2024-10-14,231.30,187.54,148.99,41.91,192.63,164.96,161.60,221.48,70.34,590.42,419.14,138.07,176.10,29.08,21.26,219.16,605.40,43.19,62.16,80.29
2024-10-15,233.85,187.69,152.35,42.14,190.57,165.46,164.10,222.39,70.34,586.27,418.74,131.60,175.90,29.44,21.51,219.57,556.29,43.74,63.03,81.65
2024-10-16,231.78,186.89,154.90,42.80,192.18,165.16,164.28,223.64,70.57,576.79,416.12,135.72,174.48,29.67,21.71,221.33,571.34,43.91,63.89,81.22
2024-10-17,232.15,187.53,155.31,42.60,192.62,162.93,164.47,224.42,69.90,576.93,416.72,136.93,174.67,29.27,21.73,220.89,566.03,43.85,64.38,80.89
2024-10-18,235.00,188.99,155.00,42.32,192.61,163.42,165.12,225.37,70.44,576.47,418.16,138.00,175.06,29.22,21.85,220.70,569.61,43.99,64.36,81.31
2024-10-21,236.48,189.07,159.82,41.76,194.23,164.07,162.83,223.00,69.45,575.16,418.78,143.71,175.01,28.93,21.66,218.85,571.47,43.70,64.02,80.81
2024-10-22,235.86,189.70,159.88,42.30,176.66,165.14,163.45,224.12,69.45,582.01,427.51,143.59,174.37,28.84,21.50,217.97,569.86,41.50,64.81,82.02
2024-10-23,230.76,184.71,157.06,42.34,181.69,162.78,165.86,223.41,68.01,563.69,424.60,139.56,172.95,28.86,22.49,213.65,564.64,42.86,64.56,83.27
2024-10-24,230.57,186.38,155.20,42.65,179.74,162.72,163.67,224.98,67.30,567.78,424.73,140.41,172.16,28.64,22.20,260.48,560.81,41.86,65.43,83.04
2024-10-25,231.41,187.83,155.01,41.89,179.10,165.27,160.88,222.31,66.92,573.25,428.15,141.54,171.79,28.45,21.83,269.19,564.56,41.38,64.53,82.51
2024-10-28,233.40,188.39,150.69,42.62,175.36,166.72,161.60,225.50,66.67,578.16,426.59,140.52,169.84,28.86,22.11,262.51,565.24,41.62,65.61,82.75
2024-10-29,233.67,190.83,152.98,42.53,174.05,169.68,160.09,222.90,65.56,593.28,431.95,141.25,167.50,28.46,22.18,259.52,562.13,41.33,65.30,81.70
2024-10-30,230.10,192.73,154.29,42.31,174.64,174.46,160.61,224.41,65.92,591.80,432.53,139.34,166.21,28.52,22.02,257.55,562.96,41.28,65.41,81.39
2024-10-31,225.91,186.40,149.31,41.82,171.78,171.11,159.86,221.92,65.31,567.58,406.35,132.76,166.08,28.30,22.54,249.85,564.50,42.13,64.92,81.95
2024-11-01,222.91,197.93,154.59,41.76,171.70,171.29,160.13,222.94,65.01,567.16,410.37,135.40,165.59,28.09,22.12,248.98,567.56,41.36,64.68,82.19
2024-11-04,222.01,195.78,155.07,41.33,171.76,169.24,158.24,219.78,65.11,560.68,408.46,136.05,166.34,27.76,21.92,242.84,557.77,41.06,63.70,82.45
2024-11-05,223.45,199.50,151.00,41.88,175.26,169.74,158.35,221.49,65.37,572.43,411.46,139.91,167.85,27.99,22.05,251.44,567.03,41.26,64.07,83.68
2024-11-06,222.72,207.09,147.16,45.41,180.76,176.51,157.88,247.06,63.70,572.05,420.18,145.61,164.71,27.36,22.32,288.53,596.69,41.16,72.47,83.44
2024-11-07,227.48,210.05,150.98,44.77,178.85,180.75,156.73,236.38,63.66,591.70,425.43,148.88,164.00,27.46,22.04,296.91,605.45,40.57,69.82,83.85
2024-11-08,226.96,208.18,151.68,45.13,184.81,178.35,155.47,236.98,63.92,589.34,422.54,147.63,165.11,26.72,22.34,321.22,615.81,40.48,70.04,84.83
2024-11-11,224.23,206.84,148.96,46.08,184.56,180.35,155.04,239.29,63.36,583.17,418.01,145.26,164.26,26.24,22.31,350.00,625.25,40.44,72.56,84.21
2024-11-12,224.23,208.91,145.17,45.86,182.64,181.62,152.64,239.56,63.20,584.82,423.03,148.29,164.34,26.19,22.15,328.49,614.67,40.40,72.60,84.99
2024-11-13,225.12,214.10,139.97,45.87,183.56,178.88,153.24,241.16,63.00,580.00,425.20,146.27,164.74,26.72,22.30,330.24,605.87,41.14,72.77,85.50
2024-11-14,228.22,211.48,138.14,45.90,178.40,175.58,151.87,241.87,62.55,577.16,426.89,146.76,165.15,26.02,22.25,311.18,593.15,40.87,72.80,84.47
2024-11-15,225.00,202.61,140.19,46.75,176.93,172.49,154.00,245.31,61.74,554.08,415.00,141.98,158.62,24.80,22.68,320.72,592.23,41.65,74.34,84.25
2024-11-18,228.02,201.70,143.87,46.72,177.52,175.30,154.77,245.03,61.86,554.40,415.76,140.15,158.33,24.86,22.99,338.74,589.65,42.25,74.09,84.08
2024-11-19,228.28,204.61,145.60,46.41,177.56,178.12,153.00,243.09,62.59,561.09,417.79,147.01,156.72,25.10,22.73,346.00,577.00,41.93,73.43,86.60
2024-11-20,229.00,202.88,146.08,46.06,177.98,175.98,153.11,240.78,62.99,565.52,415.49,145.89,158.74,24.94,22.83,342.03,600.50,42.22,73.58,87.18
2024-11-21,228.52,198.38,143.41,46.46,178.70,167.63,155.50,244.76,63.76,563.09,412.87,146.67,160.34,25.13,22.98,339.64,597.49,42.50,74.83,88.39
2024-11-22,229.87,197.12,149.29,47.00,181.15,164.76,155.17,248.55,63.92,559.14,417.00,141.95,162.00,25.65,23.18,352.56,590.87,43.15,75.96,90.44
2024-11-25,232.87,201.45,153.10,47.50,180.21,167.65,155.78,250.29,64.38,565.11,418.79,136.02,163.05,26.17,23.10,338.59,605.83,43.98,76.90,89.50
2024-11-26,235.06,207.86,150.76,47.75,184.60,169.12,154.52,249.97,64.55,573.54,427.99,136.92,162.16,25.77,23.09,338.23,606.79,44.37,77.35,91.31
2024-11-27,234.93,205.74,152.40,47.77,180.60,169.23,155.40,249.79,64.43,569.20,422.99,135.34,162.72,25.83,23.27,332.89,608.38,44.38,77.21,91.88
2024-11-29,237.33,207.89,155.44,47.51,182.16,168.95,155.01,249.72,64.08,574.32,423.46,138.25,163.45,26.21,23.16,345.16,610.20,44.34,76.17,92.50
2024-12-02,239.59,210.71,156.54,47.04,180.44,171.49,154.80,246.25,63.65,592.83,430.98,138.63,163.05,25.82,22.70,357.09,608.52,43.85,75.28,92.64
2024-12-03,242.65,213.44,155.00,46.82,180.72,171.34,152.36,244.82,63.52,613.65,431.20,140.26,161.70,25.56,23.74,351.42,605.23,43.83,74.14,93.51
2024-12-04,243.01,218.16,158.28,46.37,182.65,174.37,150.47,243.40,62.21,613.78,437.42,145.14,160.18,25.23,23.53,357.93,610.79,42.52,73.06,94.45
2024-12-05,243.04,220.55,156.67,47.00,172.91,172.64,149.52,245.48,62.92,608.93,442.62,145.06,160.49,25.70,23.83,369.49,578.97,42.55,73.66,95.30
2024-12-06,242.84,227.03,153.93,46.75,175.58,174.71,149.31,247.36,62.53,623.77,443.57,142.44,157.79,25.73,23.88,389.22,549.62,42.37,74.33,95.70
2024-12-09,246.75,226.09,157.04,45.91,171.32,175.37,149.60,243.81,62.60,613.57,446.02,138.81,159.47,26.10,23.37,389.79,560.62,42.36,72.62,93.83
2024-12-10,247.77,225.04,164.10,45.75,171.27,185.17,149.23,242.86,62.91,619.32,443.33,135.07,159.84,25.57,23.51,400.99,565.19,42.30,72.05,94.55
